order_id,date,product,region,segment,quantity,unit_price,discount,customer_age,customer_loyalty_years,marketing_spend,competitor_price_index,revenue,profit_margin,profit,month,year,quarter,product_encoded,region_encoded,segment_encoded
ORD-01482,2021-11-30,Tablet,Central,Retail,7,1474.35,0.25,44,8.5,1812.52,1.03,7740.34,0.414,3204.5,11,2021,4,6,0,2
ORD-01483,2021-11-30,Webcam,South,Enterprise,8,1412.3,0.06,39,8.9,839.92,0.93,10620.5,0.155,1646.18,11,2021,4,7,3,0
ORD-01484,2021-11-30,Keyboard,West,Retail,1,712.37,0.19,34,3.4,3366.88,0.85,577.02,0.212,122.33,11,2021,4,1,4,2
ORD-01485,2021-12-01,Phone,East,Enterprise,1,790.82,0.01,46,1.6,955.54,1.06,782.91,0.17,133.09,12,2021,4,5,1,0
ORD-01486,2021-12-01,Tablet,North,SMB,3,1918.32,0.02,20,9.8,3913.85,0.99,5639.86,0.122,688.06,12,2021,4,6,2,3
ORD-01487,2021-12-01,Mouse,West,SMB,8,174.42,0.21,34,5.5,1321.47,0.89,1102.33,0.315,347.23,12,2021,4,4,4,3
ORD-01488,2021-12-01,Headphones,East,Retail,11,1558.78,0.01,19,4.8,1507.71,0.82,16975.11,0.2,3395.02,12,2021,4,0,1,2
ORD-01489,2021-12-02,Keyboard,West,SMB,1,653.78,0.17,49,7.4,1784.27,1.02,542.64,0.162,87.91,12,2021,4,1,4,3
ORD-01490,2021-12-02,Webcam,East,SMB,14,126.16,0.25,39,1.7,848.49,0.85,1324.68,0.304,402.7,12,2021,4,7,1,3
ORD-01491,2021-12-02,Phone,East,Online,1,1498.01,0.11,56,5.8,2227.9,1.17,1333.23,0.354,471.96,12,2021,4,5,1,1
ORD-01492,2021-12-02,Phone,West,Enterprise,6,695.28,0.01,50,8.9,493.59,0.86,4129.96,0.409,1689.15,12,2021,4,5,4,0
ORD-01493,2021-12-02,Monitor,South,Enterprise,6,1458.19,0.21,39,0.2,2192.87,0.81,6911.82,0.107,739.56,12,2021,4,3,3,0
ORD-01494,2021-12-02,Phone,West,Retail,3,1429.93,0.28,64,6.7,1765.57,0.9,3088.65,0.311,960.57,12,2021,4,5,4,2
ORD-01495,2021-12-02,Tablet,West,Enterprise,10,1092.83,0.22,21,5.5,1757.5,0.87,8524.07,0.207,1764.48,12,2021,4,6,4,0
ORD-01496,2021-12-03,Webcam,East,Online,12,1565.88,0.17,55,9.5,3337.3,1.12,15596.16,0.497,7751.29,12,2021,4,7,1,1
ORD-01497,2021-12-03,Headphones,North,Retail,10,1183.02,0.07,30,2.6,3868.21,0.92,11002.09,0.163,1793.34,12,2021,4,0,2,2
ORD-01498,2021-12-03,Tablet,East,Retail,2,608.94,0.0,40,8.6,1844.39,0.9,1217.88,0.275,334.92,12,2021,4,6,1,2
ORD-01499,2021-12-03,Keyboard,Central,Enterprise,13,1481.52,0.21,30,3.1,1383.87,1.2,15215.21,0.488,7425.02,12,2021,4,1,0,0
ORD-01500,2021-12-04,Headphones,West,SMB,16,1198.82,0.07,37,4.3,2522.31,0.86,17838.44,0.185,3300.11,12,2021,4,0,4,3
ORD-01501,2021-12-04,Keyboard,West,SMB,13,74.82,0.26,50,2.1,3959.82,0.83,719.77,0.423,304.46,12,2021,4,1,4,3
ORD-01502,2021-12-04,Phone,South,SMB,4,1808.21,0.14,51,8.6,3258.41,0.92,6220.24,0.197,1225.39,12,2021,4,5,3,3
ORD-01503,2021-12-04,Mouse,East,SMB,4,1114.01,0.16,55,2.0,286.21,0.96,3743.07,0.13,486.6,12,2021,4,4,1,3
ORD-01504,2021-12-04,Laptop,South,Online,11,1743.82,0.23,46,8.6,2451.65,1.1,14770.16,0.117,1728.11,12,2021,4,2,3,1
ORD-01505,2021-12-04,Headphones,West,Retail,14,1771.34,0.23,49,4.6,4955.73,1.18,19095.05,0.479,9146.53,12,2021,4,0,4,2
ORD-01506,2021-12-04,Webcam,East,SMB,3,917.68,0.19,28,8.4,1830.32,1.11,2229.96,0.185,412.54,12,2021,4,7,1,3
ORD-01507,2021-12-04,Monitor,East,Online,19,1039.94,0.28,35,2.6,2259.51,1.09,14226.38,0.217,3087.12,12,2021,4,3,1,1
ORD-01508,2021-12-05,Laptop,Central,Retail,1,860.72,0.29,62,1.3,1508.29,1.2,611.11,0.487,297.61,12,2021,4,2,0,2
ORD-01509,2021-12-05,Phone,Central,Enterprise,5,926.4,0.28,38,5.5,2538.7,1.11,3335.04,0.363,1210.62,12,2021,4,5,0,0
ORD-01510,2021-12-05,Phone,North,Enterprise,17,1795.54,0.25,29,5.1,888.51,0.86,22893.14,0.295,6753.48,12,2021,4,5,2,0
ORD-01511,2021-12-05,Webcam,Central,Online,1,1586.88,0.21,69,3.6,1310.37,0.98,1253.64,0.274,343.5,12,2021,4,7,0,1
ORD-01512,2021-12-05,Laptop,East,Retail,19,296.73,0.2,56,6.6,3587.51,1.0,4510.3,0.119,536.73,12,2021,4,2,1,2
ORD-01513,2021-12-06,Monitor,Central,SMB,19,1240.1,0.03,37,1.0,777.61,0.92,22855.04,0.436,9964.8,12,2021,4,3,0,3
ORD-01514,2021-12-06,Headphones,North,Retail,4,1992.02,0.08,24,6.2,4638.1,0.87,7330.63,0.405,2968.91,12,2021,4,0,2,2
ORD-01515,2021-12-06,Headphones,West,SMB,19,1211.32,0.0,44,2.1,1609.01,1.08,23015.08,0.136,3130.05,12,2021,4,0,4,3
ORD-01516,2021-12-06,Laptop,Central,Online,6,1582.45,0.04,24,1.3,2917.62,0.91,9114.91,0.241,2196.69,12,2021,4,2,0,1
ORD-01517,2021-12-06,Keyboard,East,SMB,15,1549.67,0.13,19,9.1,1676.97,1.05,20223.19,0.454,9181.33,12,2021,4,1,1,3
ORD-01518,2021-12-06,Tablet,West,Online,4,733.12,0.04,60,4.6,2442.35,0.93,2815.18,0.195,548.96,12,2021,4,6,4,1
ORD-01519,2021-12-07,Mouse,East,Retail,1,775.11,0.27,50,7.6,4528.63,1.0,565.83,0.344,194.65,12,2021,4,4,1,2
ORD-01520,2021-12-07,Keyboard,West,Retail,17,1461.95,0.24,38,0.9,436.03,0.93,18888.39,0.295,5572.08,12,2021,4,1,4,2
ORD-01521,2021-12-07,Headphones,East,SMB,11,1024.97,0.02,46,0.6,4296.08,0.96,11049.18,0.427,4718.0,12,2021,4,0,1,3
ORD-01522,2021-12-07,Tablet,Central,Retail,17,1162.61,0.07,49,4.9,2832.11,1.09,18380.86,0.114,2095.42,12,2021,4,6,0,2
ORD-01523,2021-12-07,Mouse,Central,SMB,1,1440.17,0.25,62,3.2,3358.85,1.15,1080.13,0.426,460.14,12,2021,4,4,0,3
ORD-01524,2021-12-08,Mouse,North,Retail,9,1566.27,0.24,29,0.0,373.85,1.0,10713.29,0.154,1649.85,12,2021,4,4,2,2
ORD-01525,2021-12-08,Mouse,West,Enterprise,14,579.46,0.28,30,1.8,3830.86,1.04,5840.96,0.106,619.14,12,2021,4,4,4,0
ORD-01526,2021-12-08,Phone,North,SMB,15,336.25,0.3,56,2.2,726.11,1.15,3530.62,0.338,1193.35,12,2021,4,5,2,3
ORD-01527,2021-12-08,Webcam,South,Online,1,619.0,0.29,61,2.9,4827.62,0.86,439.49,0.203,89.22,12,2021,4,7,3,1
ORD-01528,2021-12-08,Mouse,Central,Enterprise,2,1039.7,0.12,66,8.8,4016.51,0.86,1829.87,0.384,702.67,12,2021,4,4,0,0
ORD-01529,2021-12-08,Monitor,West,Online,18,717.18,0.08,57,4.2,2515.05,0.94,11876.5,0.288,3420.43,12,2021,4,3,4,1
ORD-01530,2021-12-09,Laptop,North,Retail,18,1158.31,0.23,20,6.8,4628.42,0.92,16054.18,0.342,5490.53,12,2021,4,2,2,2
ORD-01531,2021-12-09,Headphones,North,Enterprise,6,154.26,0.09,56,0.2,928.46,1.19,842.26,0.376,316.69,12,2021,4,0,2,0
ORD-01532,2021-12-09,Monitor,South,Retail,8,1044.01,0.24,68,8.1,4959.15,1.03,6347.58,0.471,2989.71,12,2021,4,3,3,2
ORD-01533,2021-12-09,Laptop,North,SMB,1,767.57,0.16,69,2.4,3612.41,1.01,644.76,0.429,276.6,12,2021,4,2,2,3
ORD-01534,2021-12-10,Keyboard,East,Online,15,1092.6,0.24,25,3.1,582.05,1.03,12455.64,0.298,3711.78,12,2021,4,1,1,1
ORD-01535,2021-12-10,Webcam,Central,Retail,10,873.94,0.08,63,0.5,2729.3,1.15,8040.25,0.275,2211.07,12,2021,4,7,0,2
ORD-01536,2021-12-10,Keyboard,North,Online,4,604.24,0.15,63,4.1,3583.29,0.9,2054.42,0.362,743.7,12,2021,4,1,2,1
ORD-01537,2021-12-11,Laptop,North,Online,10,1813.01,0.17,19,8.5,3103.81,1.0,15047.98,0.393,5913.86,12,2021,4,2,2,1
ORD-01538,2021-12-11,Monitor,South,Retail,11,410.29,0.28,23,3.8,2177.35,0.91,3249.5,0.169,549.17,12,2021,4,3,3,2
ORD-01539,2021-12-11,Laptop,East,SMB,5,1378.66,0.08,65,9.1,1315.9,1.11,6341.84,0.113,716.63,12,2021,4,2,1,3
ORD-01540,2021-12-11,Mouse,North,Online,9,1853.06,0.28,58,8.7,1267.32,1.11,12007.83,0.282,3386.21,12,2021,4,4,2,1
ORD-01541,2021-12-11,Phone,Central,Retail,5,1100.41,0.24,32,0.6,4642.06,1.18,4181.56,0.14,585.42,12,2021,4,5,0,2
ORD-01542,2021-12-11,Headphones,Central,SMB,11,1759.0,0.22,68,3.1,1250.23,0.98,15092.22,0.209,3154.27,12,2021,4,0,0,3
ORD-01543,2021-12-12,Keyboard,North,Retail,3,293.46,0.24,64,9.1,4815.78,0.86,669.09,0.334,223.48,12,2021,4,1,2,2
ORD-01544,2021-12-12,Headphones,East,SMB,4,1012.89,0.18,29,0.3,1130.11,1.16,3322.28,0.161,534.89,12,2021,4,0,1,3
ORD-01545,2021-12-12,Phone,Central,Online,10,941.2,0.07,58,7.7,1982.99,1.16,8753.16,0.111,971.6,12,2021,4,5,0,1
ORD-01546,2021-12-13,Mouse,Central,Enterprise,7,65.83,0.06,65,9.1,160.38,0.89,433.16,0.322,139.48,12,2021,4,4,0,0
ORD-01547,2021-12-13,Mouse,East,Retail,1,914.35,0.26,49,7.7,4525.41,0.91,676.62,0.286,193.51,12,2021,4,4,1,2
ORD-01548,2021-12-13,Keyboard,East,Online,6,769.61,0.22,23,7.4,611.32,0.93,3601.77,0.223,803.19,12,2021,4,1,1,1
ORD-01549,2021-12-14,Keyboard,North,Retail,8,1356.11,0.06,69,8.4,1850.91,0.98,10197.95,0.288,2937.01,12,2021,4,1,2,2
ORD-01550,2021-12-14,Mouse,West,Retail,17,1879.74,0.18,44,6.7,4228.34,1.13,26203.58,0.373,9773.94,12,2021,4,4,4,2
ORD-01551,2021-12-14,Tablet,South,SMB,7,217.29,0.13,64,4.2,3980.3,0.86,1323.3,0.144,190.56,12,2021,4,6,3,3
ORD-01552,2021-12-14,Headphones,West,Retail,1,688.58,0.05,30,0.6,4223.35,1.08,654.15,0.202,132.14,12,2021,4,0,4,2
ORD-01553,2021-12-14,Webcam,West,SMB,9,915.93,0.16,40,7.9,4579.13,0.94,6924.43,0.418,2894.41,12,2021,4,7,4,3
ORD-01554,2021-12-14,Phone,Central,Online,11,937.61,0.08,27,9.1,4564.25,0.88,9488.61,0.368,3491.81,12,2021,4,5,0,1
ORD-01555,2021-12-15,Headphones,East,Retail,19,1560.88,0.03,31,5.1,3875.45,0.94,28767.02,0.207,5954.77,12,2021,4,0,1,2
ORD-01556,2021-12-15,Phone,Central,Online,2,914.62,0.14,20,5.3,2953.88,1.01,1573.15,0.259,407.45,12,2021,4,5,0,1
ORD-01557,2021-12-15,Tablet,South,Enterprise,11,102.96,0.18,29,4.0,2851.59,1.17,928.7,0.148,137.45,12,2021,4,6,3,0
ORD-01558,2021-12-15,Webcam,North,Online,3,1434.7,0.01,42,8.6,163.31,1.05,4261.06,0.201,856.47,12,2021,4,7,2,1
ORD-01559,2021-12-16,Monitor,South,Retail,17,1775.42,0.12,18,0.1,3640.59,1.04,26560.28,0.436,11580.28,12,2021,4,3,3,2
ORD-01560,2021-12-16,Phone,Central,Enterprise,10,1052.11,0.08,49,6.2,1210.72,0.84,9679.41,0.276,2671.52,12,2021,4,5,0,0
ORD-01561,2021-12-16,Headphones,Central,SMB,3,1183.16,0.01,41,9.1,4160.62,0.83,3513.99,0.356,1250.98,12,2021,4,0,0,3
ORD-01562,2021-12-16,Laptop,Central,Enterprise,3,367.73,0.04,65,1.0,2813.64,0.85,1059.06,0.164,173.69,12,2021,4,2,0,0
ORD-01563,2021-12-16,Webcam,Central,Retail,7,480.26,0.04,59,9.6,4937.51,0.84,3227.35,0.173,558.33,12,2021,4,7,0,2
ORD-01564,2021-12-17,Mouse,West,Retail,2,508.58,0.05,26,9.7,1130.34,1.03,966.3,0.476,459.96,12,2021,4,4,4,2
ORD-01565,2021-12-17,Mouse,North,Online,1,889.95,0.24,67,9.3,3644.98,0.98,676.36,0.437,295.57,12,2021,4,4,2,1
ORD-01566,2021-12-17,Tablet,West,SMB,7,1859.88,0.13,18,4.6,2782.92,0.8,11326.67,0.416,4711.89,12,2021,4,6,4,3
ORD-01567,2021-12-18,Phone,Central,Retail,11,1067.48,0.04,59,3.8,4665.85,0.94,11272.59,0.232,2615.24,12,2021,4,5,0,2
ORD-01568,2021-12-19,Monitor,East,Retail,6,424.59,0.03,56,7.1,1403.37,0.85,2471.11,0.325,803.11,12,2021,4,3,1,2
ORD-01569,2021-12-19,Phone,West,SMB,4,568.87,0.09,27,3.2,391.24,1.2,2070.69,0.297,614.99,12,2021,4,5,4,3
ORD-01570,2021-12-19,Mouse,Central,SMB,19,798.83,0.24,61,0.7,2764.94,0.98,11535.11,0.482,5559.92,12,2021,4,4,0,3
ORD-01571,2021-12-19,Keyboard,Central,Online,19,1265.36,0.11,60,9.0,2655.9,0.97,21397.24,0.196,4193.86,12,2021,4,1,0,1
ORD-01572,2021-12-20,Laptop,North,Enterprise,14,908.06,0.05,58,6.3,1627.37,1.06,12077.2,0.479,5784.98,12,2021,4,2,2,0
ORD-01573,2021-12-20,Webcam,South,SMB,3,815.27,0.12,47,2.1,4934.04,0.94,2152.31,0.383,824.33,12,2021,4,7,3,3
ORD-01574,2021-12-20,Tablet,West,Retail,4,1151.22,0.17,22,0.2,441.59,1.09,3822.05,0.265,1012.84,12,2021,4,6,4,2
ORD-01575,2021-12-21,Keyboard,West,SMB,8,521.58,0.01,21,7.2,2890.65,1.16,4130.91,0.207,855.1,12,2021,4,1,4,3
ORD-01576,2021-12-22,Headphones,West,Retail,18,203.86,0.19,69,8.5,1375.06,1.0,2972.28,0.403,1197.83,12,2021,4,0,4,2
ORD-01577,2021-12-22,Monitor,Central,Online,4,97.61,0.12,62,4.1,109.37,0.95,343.59,0.429,147.4,12,2021,4,3,0,1
ORD-01578,2021-12-22,Keyboard,North,Enterprise,11,539.96,0.0,25,0.8,4940.46,1.01,5939.56,0.243,1443.31,12,2021,4,1,2,0
ORD-01579,2021-12-22,Headphones,Central,Online,16,228.6,0.2,33,6.5,2459.9,1.04,2926.08,0.169,494.51,12,2021,4,0,0,1
ORD-01580,2021-12-22,Keyboard,Central,SMB,3,705.86,0.21,18,3.0,4300.23,1.14,1672.89,0.297,496.85,12,2021,4,1,0,3
ORD-01581,2021-12-23,Monitor,East,Retail,7,1557.22,0.19,66,1.4,4216.33,0.96,8829.44,0.287,2534.05,12,2021,4,3,1,2
ORD-01582,2021-12-23,Webcam,North,SMB,2,1446.77,0.1,32,5.1,4080.16,0.82,2604.19,0.39,1015.63,12,2021,4,7,2,3
ORD-01583,2021-12-24,Keyboard,West,SMB,1,1241.31,0.16,41,4.8,2349.18,1.05,1042.7,0.489,509.88,12,2021,4,1,4,3
ORD-01584,2021-12-24,Tablet,South,SMB,1,1712.38,0.12,32,5.2,4490.04,1.19,1506.89,0.313,471.66,12,2021,4,6,3,3
ORD-01585,2021-12-24,Mouse,West,SMB,6,600.03,0.21,67,8.2,1899.63,1.14,2844.14,0.393,1117.75,12,2021,4,4,4,3
ORD-01586,2021-12-25,Phone,Central,Enterprise,19,1775.85,0.18,23,4.8,2101.1,1.1,27667.74,0.24,6640.26,12,2021,4,5,0,0
ORD-01587,2021-12-25,Keyboard,North,Retail,7,828.52,0.02,19,9.0,1352.96,0.87,5683.65,0.34,1932.44,12,2021,4,1,2,2
ORD-01588,2021-12-26,Tablet,North,SMB,5,831.74,0.19,22,8.4,2295.62,1.1,3368.55,0.146,491.81,12,2021,4,6,2,3
ORD-01589,2021-12-26,Phone,North,Retail,18,840.44,0.21,68,6.5,4933.85,0.83,11951.06,0.426,5091.15,12,2021,4,5,2,2
ORD-01590,2021-12-26,Webcam,East,Enterprise,13,241.28,0.11,56,0.6,2908.88,1.0,2791.61,0.238,664.4,12,2021,4,7,1,0
ORD-01591,2021-12-26,Headphones,West,Retail,1,1952.21,0.26,58,8.6,4172.38,0.95,1444.64,0.132,190.69,12,2021,4,0,4,2
ORD-01592,2021-12-26,Phone,East,Retail,10,320.09,0.25,51,9.1,1390.38,1.16,2400.67,0.496,1190.73,12,2021,4,5,1,2
ORD-01593,2021-12-26,Headphones,South,Enterprise,9,714.73,0.05,56,3.8,4784.01,0.86,6110.94,0.461,2817.14,12,2021,4,0,3,0
ORD-01594,2021-12-27,Keyboard,Central,SMB,17,672.64,0.27,49,5.3,164.55,1.12,8347.46,0.179,1494.2,12,2021,4,1,0,3
ORD-01595,2021-12-27,Tablet,East,Retail,1,195.62,0.13,46,2.8,4658.2,0.82,170.19,0.245,41.7,12,2021,4,6,1,2
ORD-01596,2021-12-27,Mouse,East,Online,1,346.91,0.22,46,0.1,4500.22,1.08,270.59,0.475,128.53,12,2021,4,4,1,1
ORD-01597,2021-12-27,Keyboard,Central,Retail,7,137.47,0.24,41,4.8,430.05,0.92,731.34,0.419,306.43,12,2021,4,1,0,2
ORD-01598,2021-12-28,Headphones,North,SMB,4,620.19,0.15,63,1.3,3063.75,1.19,2108.65,0.463,976.3,12,2021,4,0,2,3
ORD-01599,2021-12-28,Monitor,Central,Online,12,1739.98,0.12,48,1.8,3947.7,1.07,18374.19,0.325,5971.61,12,2021,4,3,0,1
ORD-01600,2021-12-28,Phone,West,SMB,16,711.91,0.27,41,4.8,2078.66,0.92,8315.11,0.197,1638.08,12,2021,4,5,4,3
ORD-01601,2021-12-28,Keyboard,Central,Retail,14,291.2,0.07,32,8.7,550.1,0.89,3791.42,0.191,724.16,12,2021,4,1,0,2
ORD-01602,2021-12-29,Headphones,North,Enterprise,10,1309.1,0.08,29,8.4,4164.06,1.06,12043.72,0.31,3733.55,12,2021,4,0,2,0
ORD-01603,2021-12-29,Webcam,Central,SMB,14,1993.37,0.11,37,9.7,2385.84,0.91,24837.39,0.47,11673.57,12,2021,4,7,0,3
ORD-01604,2021-12-29,Phone,East,SMB,7,503.03,0.26,21,4.8,1389.93,0.87,2605.7,0.353,919.81,12,2021,4,5,1,3
ORD-01605,2021-12-29,Webcam,South,Enterprise,4,595.16,0.28,30,5.5,447.19,1.06,1714.06,0.114,195.4,12,2021,4,7,3,0
ORD-01606,2021-12-29,Headphones,East,Retail,2,1945.1,0.07,58,8.2,3236.84,1.09,3617.89,0.324,1172.2,12,2021,4,0,1,2
ORD-01607,2021-12-29,Tablet,South,SMB,18,398.61,0.26,61,7.0,307.28,0.9,5309.49,0.343,1821.16,12,2021,4,6,3,3
ORD-01608,2021-12-29,Laptop,Central,Retail,16,1046.87,0.08,27,1.8,3976.36,1.01,15409.93,0.333,5131.51,12,2021,4,2,0,2
ORD-01609,2021-12-29,Webcam,West,Retail,9,517.32,0.29,58,4.0,3876.68,1.07,3305.67,0.376,1242.93,12,2021,4,7,4,2
ORD-01610,2021-12-29,Keyboard,Central,Retail,5,1868.09,0.18,40,9.3,1682.42,1.18,7659.17,0.217,1662.04,12,2021,4,1,0,2
ORD-01611,2021-12-30,Mouse,North,Enterprise,9,1963.97,0.0,24,1.5,2414.21,1.12,17675.73,0.158,2792.77,12,2021,4,4,2,0
ORD-01612,2021-12-30,Keyboard,Central,Retail,8,1638.66,0.01,29,2.1,3379.18,0.97,12978.19,0.4,5191.28,12,2021,4,1,0,2
ORD-01613,2021-12-30,Phone,South,Retail,16,663.83,0.04,65,4.0,4799.71,1.14,10196.43,0.179,1825.16,12,2021,4,5,3,2
ORD-01614,2021-12-30,Tablet,East,Online,18,836.8,0.06,32,9.4,2648.74,0.98,14158.66,0.146,2067.16,12,2021,4,6,1,1
ORD-01615,2021-12-30,Headphones,West,Online,4,522.5,0.23,24,1.1,4983.73,0.85,1609.3,0.244,392.67,12,2021,4,0,4,1
ORD-01616,2021-12-31,Monitor,Central,Online,16,1786.98,0.07,25,6.7,1693.02,0.94,26590.26,0.433,11513.58,12,2021,4,3,0,1
ORD-01617,2021-12-31,Mouse,Central,SMB,4,1833.39,0.29,24,1.3,2679.81,1.12,5206.83,0.133,692.51,12,2021,4,4,0,3
ORD-01618,2021-12-31,Tablet,East,SMB,6,866.8,0.19,60,5.2,666.52,1.18,4212.65,0.178,749.85,12,2021,4,6,1,3
ORD-01619,2021-12-31,Webcam,West,Online,3,1330.24,0.21,21,5.4,2826.55,1.19,3152.67,0.29,914.27,12,2021,4,7,4,1
ORD-01620,2021-12-31,Webcam,Central,Enterprise,18,372.83,0.07,67,0.4,2727.94,1.06,6241.17,0.215,1341.85,12,2021,4,7,0,0
ORD-01621,2021-12-31,Keyboard,Central,Enterprise,15,898.13,0.27,68,9.5,4259.19,0.99,9834.52,0.389,3825.63,12,2021,4,1,0,0
ORD-01622,2022-01-01,Monitor,South,Online,8,1281.42,0.2,24,8.1,4983.1,0.86,8201.09,0.37,3034.4,1,2022,1,3,3,1
ORD-01623,2022-01-01,Tablet,South,SMB,18,801.54,0.26,62,3.0,4932.27,0.84,10676.51,0.437,4665.63,1,2022,1,6,3,3
ORD-01624,2022-01-01,Laptop,North,SMB,3,747.32,0.29,58,1.3,1257.88,1.01,1591.79,0.182,289.71,1,2022,1,2,2,3
ORD-01625,2022-01-01,Mouse,East,Enterprise,6,51.95,0.04,47,3.5,1758.38,1.09,299.23,0.36,107.72,1,2022,1,4,1,0
ORD-01626,2022-01-01,Phone,West,Retail,15,1618.37,0.03,35,8.9,1445.82,0.93,23547.28,0.41,9654.38,1,2022,1,5,4,2
ORD-01627,2022-01-01,Tablet,Central,Enterprise,12,1784.21,0.24,47,1.3,1078.43,1.07,16272.0,0.125,2034.0,1,2022,1,6,0,0
ORD-01628,2022-01-02,Tablet,Central,Retail,5,1940.45,0.26,24,3.5,835.67,1.03,7179.66,0.115,825.66,1,2022,1,6,0,2
ORD-01629,2022-01-02,Laptop,North,SMB,7,1452.58,0.18,69,4.9,2607.55,1.18,8337.81,0.324,2701.45,1,2022,1,2,2,3
ORD-01630,2022-01-02,Keyboard,Central,SMB,15,1120.15,0.11,65,0.3,4375.24,0.88,14954.0,0.335,5009.59,1,2022,1,1,0,3
ORD-01631,2022-01-02,Headphones,East,Online,7,575.1,0.2,40,2.7,2990.35,1.04,3220.56,0.257,827.68,1,2022,1,0,1,1
ORD-01632,2022-01-02,Headphones,North,SMB,13,1998.63,0.09,54,6.0,4376.05,0.97,23643.79,0.114,2695.39,1,2022,1,0,2,3
ORD-01633,2022-01-03,Mouse,East,Retail,3,1200.02,0.07,24,3.2,4801.52,0.9,3348.06,0.261,873.84,1,2022,1,4,1,2
ORD-01634,2022-01-03,Mouse,North,Enterprise,13,1378.25,0.15,55,8.7,1977.39,0.94,15229.66,0.357,5436.99,1,2022,1,4,2,0
ORD-01635,2022-01-03,Phone,Central,Online,3,1380.69,0.06,46,9.4,4194.77,0.92,3893.55,0.381,1483.44,1,2022,1,5,0,1
ORD-01636,2022-01-04,Tablet,North,Retail,2,1698.24,0.15,51,4.4,356.44,1.01,2887.01,0.297,857.44,1,2022,1,6,2,2
ORD-01637,2022-01-04,Monitor,South,Enterprise,4,68.86,0.29,56,5.3,2457.26,1.02,195.56,0.31,60.62,1,2022,1,3,3,0
ORD-01638,2022-01-04,Tablet,West,Enterprise,17,479.48,0.25,58,6.3,1904.65,1.15,6113.37,0.369,2255.83,1,2022,1,6,4,0
ORD-01639,2022-01-05,Headphones,Central,Enterprise,6,1347.79,0.28,62,6.6,1103.77,1.11,5822.45,0.28,1630.29,1,2022,1,0,0,0
ORD-01640,2022-01-05,Phone,West,SMB,11,1795.53,0.24,66,0.6,2248.12,0.92,15010.63,0.205,3077.18,1,2022,1,5,4,3
ORD-01641,2022-01-05,Tablet,Central,Enterprise,6,1386.41,0.11,66,0.5,2274.14,1.17,7403.43,0.189,1399.25,1,2022,1,6,0,0
ORD-01642,2022-01-05,Laptop,West,SMB,2,856.31,0.24,64,8.7,4061.84,1.15,1301.59,0.401,521.94,1,2022,1,2,4,3
ORD-01643,2022-01-06,Headphones,South,Enterprise,17,755.03,0.28,35,2.2,4357.7,1.05,9241.57,0.295,2726.26,1,2022,1,0,3,0
ORD-01644,2022-01-06,Tablet,West,Enterprise,3,1489.0,0.28,64,5.8,3319.06,0.81,3216.24,0.35,1125.68,1,2022,1,6,4,0
ORD-01645,2022-01-06,Tablet,North,SMB,12,1495.41,0.2,60,6.2,3203.6,0.88,14355.94,0.288,4134.51,1,2022,1,6,2,3
ORD-01646,2022-01-06,Headphones,West,SMB,14,1233.76,0.06,42,1.6,639.89,1.12,16236.28,0.428,6949.13,1,2022,1,0,4,3
ORD-01647,2022-01-07,Monitor,Central,Retail,2,618.36,0.01,44,7.6,2918.78,0.98,1224.35,0.299,366.08,1,2022,1,3,0,2
ORD-01648,2022-01-07,Headphones,East,Enterprise,5,1854.05,0.04,44,8.7,1444.78,0.85,8899.44,0.495,4405.22,1,2022,1,0,1,0
ORD-01649,2022-01-07,Laptop,West,SMB,10,1126.17,0.29,29,2.9,1544.34,0.96,7995.81,0.197,1575.17,1,2022,1,2,4,3
ORD-01650,2022-01-08,Laptop,West,Retail,10,1591.46,0.14,40,8.8,564.4,0.88,13686.56,0.155,2121.42,1,2022,1,2,4,2
ORD-01651,2022-01-08,Tablet,West,Retail,9,467.9,0.26,34,0.8,3215.75,1.16,3116.21,0.249,775.94,1,2022,1,6,4,2
ORD-01652,2022-01-08,Mouse,Central,SMB,13,720.88,0.14,61,8.0,2960.66,1.16,8059.44,0.467,3763.76,1,2022,1,4,0,3
ORD-01653,2022-01-09,Monitor,West,Enterprise,10,1755.43,0.2,24,6.4,1179.34,0.95,14043.44,0.441,6193.16,1,2022,1,3,4,0
ORD-01654,2022-01-09,Tablet,Central,Retail,6,147.71,0.01,41,5.8,1388.88,0.85,877.4,0.199,174.6,1,2022,1,6,0,2
ORD-01655,2022-01-09,Headphones,Central,Enterprise,11,1049.01,0.07,24,2.3,3887.71,0.94,10731.37,0.34,3648.67,1,2022,1,0,0,0
ORD-01656,2022-01-09,Tablet,East,Enterprise,4,989.33,0.13,46,3.6,3985.37,0.85,3442.87,0.336,1156.8,1,2022,1,6,1,0
ORD-01657,2022-01-10,Phone,North,Retail,14,1514.9,0.19,45,9.1,2516.11,0.92,17178.97,0.217,3727.84,1,2022,1,5,2,2
ORD-01658,2022-01-10,Phone,Central,SMB,17,599.69,0.05,40,4.7,830.11,1.11,9684.99,0.194,1878.89,1,2022,1,5,0,3
ORD-01659,2022-01-10,Mouse,South,Enterprise,2,477.18,0.23,27,5.9,372.4,0.92,734.86,0.256,188.12,1,2022,1,4,3,0
ORD-01660,2022-01-10,Monitor,West,Online,10,1855.96,0.11,33,9.4,1430.2,1.02,16518.04,0.415,6854.99,1,2022,1,3,4,1
